id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
490972,UKR-2023-1-14117-3846,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""fallenukraineheroes.info,2023-09-20,Bundziak Ivan Ivanovych"";""Obozrevatel,2023-09-21,He will forever be 28: a defender from Prykarpattia died fighting for Ukraine. Photo""",fallenukraineheroes.info;Obozrevatel,2023-09-20;2023-09-21,Bundziak Ivan Ivanovych;He will forever be 28: a defender from Prykarpattia died fighting for Ukraine. Photo,Ukraine ( Horodenki community),2,Novoprokopivka village,"near Novoprokopivka, Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.411565,35.840854,POINT (35.840854 47.411565),197712,Ukraine,369,Europe,1,1,2023-09-18 00:00:00.000,2023-09-18 00:00:00.000,0,1,0,0,1,1,1,365,369
490973,UKR-2023-1-14117-3847,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-09-20,Andriy Oleksandrovich Vorobyov""",fallenukraineheroes.info,2023-09-20,Andriy Oleksandrovich Vorobyov,fallenukraineheroes.info,2,Novoselivske village,near the village of Novoselivske in the Luhansk region,Luhansk oblast,Svativskyi raion,49.521960,37.954560,POINT (37.95456 49.52196),201316,Ukraine,369,Europe,1,1,2023-09-18 00:00:00.000,2023-09-18 00:00:00.000,0,1,0,0,1,1,1,365,369
494018,UKR-2023-1-14117-4922,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Mediazona,2023-10-06,Losses of Russia in the war with Ukraine. Mediazone summary""",Mediazona,2023-10-06,Losses of Russia in the war with Ukraine. Mediazone summary,Mediazona,6,Ukraine,Ukraine,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-09-18 00:00:00.000,2023-09-18 00:00:00.000,16,0,0,0,16,0,16,365,369
492972,UKR-2023-1-14117-4614,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Na Chasa,2023-10-06,Tragic news for the people of Kryvyi Rih — hero Serhiy Cherkasov died""",Na Chasa,2023-10-06,Tragic news for the people of Kryvyi Rih — hero Serhiy Cherkasov died,Ukraine (ArcelorMittal Kryvyi Rih),1,Andriivka village,Andriivka settlement of Donetsk region.,Donetsk oblast,Bakhmut raion,48.501222,37.969000,POINT (37.969 48.501222),199876,Ukraine,369,Europe,1,1,2023-09-18 00:00:00.000,2023-09-18 00:00:00.000,0,1,0,0,1,1,1,365,369
494013,UKR-2023-1-14117-4923,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Mediazona,2023-10-06,Losses of Russia in the war with Ukraine. Mediazone summary""",Mediazona,2023-10-06,Losses of Russia in the war with Ukraine. Mediazone summary,Mediazona,6,Ukraine,Ukraine,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,29,0,0,0,29,29,29,365,369
490975,UKR-2023-1-14117-3848,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-09-20,Kryzhanivskyi Nazar Dmytrovych""",fallenukraineheroes.info,2023-09-20,Kryzhanivskyi Nazar Dmytrovych,fallenukraineheroes.info,5,Eastern Ukraine,the East of the country,,,48.000000,38.000000,POINT (38 48),199157,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
490979,UKR-2023-1-14117-3851,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-09-20,OLEKSANDR VIKTOROVYCH""",fallenukraineheroes.info,2023-09-20,OLEKSANDR VIKTOROVYCH,fallenukraineheroes.info,1,Pershotravneve village,"village of Pershotravneve, Izyum district, Kharkiv region",Kharkiv oblast,Izyum raion,49.382120,37.853640,POINT (37.85364 49.38212),200596,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
490970,UKR-2023-1-14117-3845,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-09-20,Artemenko Serhii Volodymyrovych""",fallenukraineheroes.info,2023-09-20,Artemenko Serhii Volodymyrovych,fallenukraineheroes.info,6,Ukraine,Not specified,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
491035,UKR-2023-1-14117-3884,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-19,The body of a dead man was found under rubble in Lviv""",Ukrinform,2023-09-19,The body of a dead man was found under rubble in Lviv,Ukraine (Lviv Mayor Andriy Sadovy ),1,Lviv town,Lviv,Lviv oblast,Lviv raion,49.840265,24.028909,POINT (24.028909 49.840265),201289,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,0,1,0,1,1,1,365,369
491040,UKR-2023-1-14117-3887,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-20,At the front in a day - 24 battles, the aviation of the Armed Forces of Ukraine made 20 strikes on enemy positions""",Ukrinform,2023-09-20,"At the front in a day - 24 battles, the aviation of the Armed Forces of Ukraine made 20 strikes on enemy positions",General Staff of the Armed Forces of Ukraine,2,Avdiivka town,Avdiyiv and Shakhtar directions,Donetsk oblast,Pokrovsk raion,48.145278,37.745000,POINT (37.745 48.145278),199156,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,2,0,0,0,2,2,2,365,369
491041,UKR-2023-1-14117-3886,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-20,At the front in a day - 24 battles, the aviation of the Armed Forces of Ukraine made 20 strikes on enemy positions""",Ukrinform,2023-09-20,"At the front in a day - 24 battles, the aviation of the Armed Forces of Ukraine made 20 strikes on enemy positions",General Staff of the Armed Forces of Ukraine,2,Mala Tokmachka village,"districts of Mala Tokmachka, Robotyny, and Novodanilivka of the Zaporizhzhia region",Zaporizhzhya oblast,Polohy raion,47.535590,35.902230,POINT (35.90223 47.53559),198432,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,2,0,0,0,2,2,2,365,369
491045,UKR-2023-1-14117-3891,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-20,In the Taurian direction, the Armed Forces of Ukraine destroyed more than 320 invaders in a day""",Ukrinform,2023-09-20,"In the Taurian direction, the Armed Forces of Ukraine destroyed more than 320 invaders in a day","Ukraine (commander of the operational-strategic group of troops ""Tavria"", General Oleksandr Tarnavskyi)",5,Yuzhno-Donetsk and Zaporozhye direction,Taurian direction,,,47.704948,36.705201,POINT (36.705201 47.704948),198434,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,2,0,0,0,2,130,2,365,369
491047,UKR-2023-1-14117-3892,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-20,In a day, the invaders shelled nine regions of Ukraine - a total of OVA""",Ukrinform,2023-09-20,"In a day, the invaders shelled nine regions of Ukraine - a total of OVA",Ukraine (regional military administrations),1,Nevske village,"Nevsky, Luhansk",Luhansk oblast,Svativskyi raion,49.167560,37.978010,POINT (37.97801 49.16756),200596,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,0,1,0,1,1,1,365,369
491317,UKR-2023-1-14117-3997,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Armed Forces of Ukraine lost up to 35 people in the Zaporozhye direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-20,HD 	The Armed Forces of Ukraine lost up to 35 people in the Zaporozhye direction in one day - Russian Defense Ministry,Russian Ministry of Defense,2,Charivne village,"Zaporizhia direction: area of ​​​​the village of Verbovoye, Zaporozhye region, area of ​​the village of Charivnoye, Zaporozhye region.",Zaporizhzhya oblast,Polohy raion,47.580030,36.034040,POINT (36.03404 47.58003),198433,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,2,0,0,2,2,2,365,369
491318,UKR-2023-1-14117-3998,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Russian Armed Forces repelled two attacks by the Armed Forces of Ukraine in the Krasnoliman direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-20,HD 	The Russian Armed Forces repelled two attacks by the Armed Forces of Ukraine in the Krasnoliman direction in one day - Russian Defense Ministry,Russian Ministry of Defense.,2,Serebrianka forest,"Krasnolimansk direction: area of ​​​​the village of Chervonaya Dibrova, Lugansk People’s Republic, area of ​​​​the settlement of Torskoye of the Donetsk People's Republic and Serebryansky forestry",Luhansk oblast,Severodonetsk raion,48.954900,38.135299,POINT (38.135299 48.9549),199877,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,2,0,0,2,2,2,365,369
491030,UKR-2023-1-14117-3880,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,3,"""Ukrinform,2023-09-19,The Russian army fired at a trolleybus in Kherson - a policeman was killed and two passengers were injured"";""Ukrinform,2023-09-19,The enemy shelled the Ship district of Kherson, two were wounded"";""Censor.NET,2023-09-24,Policeman Andriy Tarchynskyi, who died as a result of enemy fire, said goodbye in the Kherson region. PHOTO reportage Джерело: https://censor.net/ua/p3445313""",Ukrinform;Ukrinform;Censor.NET,2023-09-19;2023-09-19;2023-09-24,"The Russian army fired at a trolleybus in Kherson - a policeman was killed and two passengers were injured;The enemy shelled the Ship district of Kherson, two were wounded;Policeman Andriy Tarchynskyi, who died as a result of enemy fire, said goodbye in the Kherson region. PHOTO reportage Джерело: https://censor.net/ua/p3445313",Ukraine (Kherson OVA ),1,Kherson town,Kherson,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,1,0,2,2,2,365,369
491039,UKR-2023-1-14117-3885.1,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Ukrinform,2023-09-20,At the front in a day - 24 battles, the aviation of the Armed Forces of Ukraine made 20 strikes on enemy positions""",Ukrinform,2023-09-20,"At the front in a day - 24 battles, the aviation of the Armed Forces of Ukraine made 20 strikes on enemy positions",General Staff of the Armed Forces of Ukraine,2,Bakhmut town,area south of Bakhmut of the Donetsk region,Donetsk oblast,Bakhmut raion,48.592436,37.999930,POINT (37.99993 48.592436),199876,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,2,0,0,0,2,2,2,365,369
491031,UKR-2023-1-14117-3881,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,5,"""Obozrevatel,2023-09-26,Defended our freedom and independence: Chief Sergeant Intigam Hajiyev from Uman died near Kupyansk. Photo"";""Ukrinform,2023-09-19,The Russians dropped a guided aerial bomb on Kupyansk - three were killed"";""Ukrinform,2023-09-19,The Russians hit Kupyansk with a hybrid missile ""Grim-E1"" - the prosecutor's office"";""Ukrinform,2023-09-20,Search operations have been completed in Kupyansk - the number of victims of the rocket attack has increased to eight"";""Ukrinform,2023-09-20,Rocket shelling of Kupyansk: among the eight dead - volunteers, military and four civilians""",Obozrevatel;Ukrinform;Ukrinform;Ukrinform;Ukrinform,2023-09-26;2023-09-19;2023-09-19;2023-09-20;2023-09-20,"Defended our freedom and independence: Chief Sergeant Intigam Hajiyev from Uman died near Kupyansk. Photo;The Russians dropped a guided aerial bomb on Kupyansk - three were killed;The Russians hit Kupyansk with a hybrid missile ""Grim-E1"" - the prosecutor's office;Search operations have been completed in Kupyansk - the number of victims of the rocket attack has increased to eight;Rocket shelling of Kupyansk: among the eight dead - volunteers, military and four civilians","Ukraine (Oleg Synegubov, the head of the Kharkiv OVA), Obozrevatel",1,Kupyansk town,Kupyansk in the Kharkiv region .,Kharkiv oblast,Kupiansk raion,49.706668,37.610816,POINT (37.610816 49.706668),201316,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,2,6,0,8,8,8,365,369
491300,UKR-2023-1-14117-3988,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-19,HD 	One person died and five were injured due to shelling of Donetsk - Pushilin""",ITAR-TASS,2023-09-19,HD 	One person died and five were injured due to shelling of Donetsk - Pushilin,acting head of the republic Denis Pushilin.,1,Donetsk town,Kievsky district of Donetsk.,Donetsk oblast,Donetsk raion,48.000000,37.805278,POINT (37.805278 48),199156,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,0,1,0,1,1,1,365,369
491301,UKR-2023-1-14117-3989.1,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Ukrainian Armed Forces lost up to 215 military personnel in the Andreevka area in the DPR""",ITAR-TASS,2023-09-20,HD 	The Ukrainian Armed Forces lost up to 215 military personnel in the Andreevka area in the DPR,"ead of the press center of the ""South"" group, Georgy Minesashvili",2,Veseloe village,areas of Kleshcheevka and Vesely (Donetsk People's Republic); in the Andreevka area,Donetsk oblast,Pokrovsk raion,48.188600,37.760033,POINT (37.760033 48.1886),199156,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,1,0,0,1,1,1,365,369
491302,UKR-2023-1-14117-3989.2,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Ukrainian Armed Forces lost up to 215 military personnel in the Andreevka area in the DPR""",ITAR-TASS,2023-09-20,HD 	The Ukrainian Armed Forces lost up to 215 military personnel in the Andreevka area in the DPR,"ead of the press center of the ""South"" group, Georgy Minesashvili",2,Klyshchiivka village,areas of Kleshcheevka and Vesely (Donetsk People's Republic); in the Andreevka area,Donetsk oblast,Bakhmut raion,48.530010,37.960520,POINT (37.96052 48.53001),199876,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,1,0,0,1,1,1,365,369
491303,UKR-2023-1-14117-3990,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	Russian forces destroyed a boat and a 120-mm mortar in the Kherson region within 24 hours""",ITAR-TASS,2023-09-20,HD 	Russian forces destroyed a boat and a 120-mm mortar in the Kherson region within 24 hours,representative of the region's operational services,2,Kherson town,Kherson direction,Kherson oblast,Kherson raion,46.636950,32.614580,POINT (32.61458 46.63695),196986,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,2,0,0,2,2,2,365,369
491305,UKR-2023-1-14117-3991,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Ukrainian Armed Forces lost 7 units of equipment and more than 100 people near Rabotin in one day - Rogov""",ITAR-TASS,2023-09-20,HD 	The Ukrainian Armed Forces lost 7 units of equipment and more than 100 people near Rabotin in one day - Rogov,"chairman of the “We are together with Russia” movement, Vladimir Rogov",2,Verbove village,Near Rabotin and Verbov,Zaporizhzhya oblast,Polohy raion,47.427906,35.985916,POINT (35.985916 47.427906),197712,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,2,0,0,2,2,2,365,369
491310,UKR-2023-1-14117-3994.1,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Armed Forces of Ukraine lost up to 135 military personnel in the South Donetsk direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-20,HD 	The Armed Forces of Ukraine lost up to 135 military personnel in the South Donetsk direction in one day - Russian Defense Ministry,Russian Ministry of Defense,2,Volodymyrivka village,"direction of Priyutnoye, Zaporozhye region,  area of ​​Novodonetsk in the DPR, areas of Novomikhailovka and Vladimirovka settlements of the Donetsk People’s Republic",Donetsk oblast,Volnovakha raion,47.735130,37.373543,POINT (37.373543 47.73513),198435,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,1,0,0,1,1,1,365,369
491312,UKR-2023-1-14117-3994.2,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Armed Forces of Ukraine lost up to 135 military personnel in the South Donetsk direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-20,HD 	The Armed Forces of Ukraine lost up to 135 military personnel in the South Donetsk direction in one day - Russian Defense Ministry,Russian Ministry of Defense,2,Novodonetske village,"direction of Priyutnoye, Zaporozhye region,  area of ​​Novodonetsk in the DPR, areas of Novomikhailovka and Vladimirovka settlements of the Donetsk People’s Republic",Donetsk oblast,Volnovakha raion,47.754570,36.959970,POINT (36.95997 47.75457),198434,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,1,0,0,1,1,1,365,369
491313,UKR-2023-1-14117-3995,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,HD 	The Russian Armed Forces destroyed 4 DRGs of special operations forces of the Armed Forces of Ukraine in the Kherson direction""",ITAR-TASS,2023-09-20,HD 	The Russian Armed Forces destroyed 4 DRGs of special operations forces of the Armed Forces of Ukraine in the Kherson direction,Russian Ministry of Defense.,2,Kozatske town,"Kherson direction: area of ​​the settlement of Kazatskoye, Kherson region and the islands of Aleshkinsky and Pereyaslavsky",Kherson oblast,Kakhovka raion,46.785510,33.350020,POINT (33.35002 46.78551),196987,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,2,0,0,2,2,2,365,369
491315,UKR-2023-1-14117-3996,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""ITAR-TASS,2023-09-20,The Russian Armed Forces destroyed over 65 Ukrainian Armed Forces in the Kupyansk direction in one day - Russian Defense Ministry""",ITAR-TASS,2023-09-20,The Russian Armed Forces destroyed over 65 Ukrainian Armed Forces in the Kupyansk direction in one day - Russian Defense Ministry,Russian Ministry of Defense,2,Berestove village,"Kupyansk direction: areas of the settlements of Zagoruykovka, Ivanovka of the Kharkov region, Rozovka and Berestovoe of the Lugansk People's Republic",Kharkiv oblast,Kupiansk raion,49.542452,37.893482,POINT (37.893482 49.542452),201316,Ukraine,369,Europe,2,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,2,0,0,2,2,2,365,369
491580,UKR-2023-1-14117-4049,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Vezha,2023-09-24,Thirteen defenders from Vinnytsia died in the battles for Ukraine""",Vezha,2023-09-24,Thirteen defenders from Vinnytsia died in the battles for Ukraine,Vezha,4,Donetsk oblast,Donetsk region,Donetsk oblast,,48.140000,37.740000,POINT (37.74 48.14),199156,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
491581,UKR-2023-1-14117-4050,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Vezha,2023-09-24,Thirteen defenders from Vinnytsia died in the battles for Ukraine""",Vezha,2023-09-24,Thirteen defenders from Vinnytsia died in the battles for Ukraine,,4,Zaporizhzhya oblast,Zaporizhzhia,Zaporizhzhya oblast,,47.839720,35.140570,POINT (35.14057 47.83972),198431,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
491577,UKR-2023-1-14117-4046,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""fallenukraineheroes.info,2023-09-26,Yevhen SHIYAN""",fallenukraineheroes.info,2023-09-26,Yevhen SHIYAN,fallenukraineheroes.info,2,Klyshchiivka village,"near Klishchiivka, Donetsk region",Donetsk oblast,Bakhmut raion,48.530010,37.960520,POINT (37.96052 48.53001),199876,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
491149,UKR-2023-1-14117-3945,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Obozrevatel,2023-09-23,He will forever be 33: a defender from Ternopil Oblast was killed during the fighting in the Kupaxovo region. Photo""",Obozrevatel,2023-09-23,He will forever be 33: a defender from Ternopil Oblast was killed during the fighting in the Kupaxovo region. Photo,Obozrevatel,2,Kurakhove village,"vicinity of the Kupaxov/Kuraxova/Kurakhove (Куpaxовe) target point in Donetsk region,",Donetsk oblast,Pokrovsk raion,47.987053,37.271787,POINT (37.271787 47.987053),198435,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,1,0,0,1,1,1,365,369
491151,UKR-2023-1-14117-3946,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""Obozrevatel,2023-09-23,""He was a true patriot and a brave warrior"": an employee of the RVA from Kharkiv region died in the battles for Ukraine. Photo"";""Dumka,2023-09-23,The head of the ""Servants of the People"" faction of one of the village councils of the Kharkiv Region was killed in the war""",Obozrevatel;Dumka,2023-09-23;2023-09-23,"""He was a true patriot and a brave warrior"": an employee of the RVA from Kharkiv region died in the battles for Ukraine. Photo;The head of the ""Servants of the People"" faction of one of the village councils of the Kharkiv Region was killed in the war","Obozrevatel, Dumka",2,Andriivka village,"near the settlement of Andriyivka, Donetsk region.",Donetsk oblast,Bakhmut raion,48.501222,37.969000,POINT (37.969 48.501222),199876,Ukraine,369,Europe,1,2,2023-09-19 00:00:00.000,2023-09-20 00:00:00.000,0,1,0,0,1,1,1,365,369
491099,UKR-2023-1-14117-3923,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,2,"""fallenukraineheroes.info,2023-09-24,Mykhailo Turchyn"";""fallenukraineheroes.info,2023-09-26,BUNDUKA Mykhailo Mykhailovych""",fallenukraineheroes.info;fallenukraineheroes.info,2023-09-24;2023-09-26,Mykhailo Turchyn;BUNDUKA Mykhailo Mykhailovych,fallenukraineheroes.info,6,Ukraine,,,,49.000000,32.000000,POINT (32 49),200585,Ukraine,369,Europe,1,1,2023-09-19 00:00:00.000,2023-09-19 00:00:00.000,0,2,0,0,2,2,2,365,369
491082,UKR-2023-1-14117-3907,2023,true,Clear,1,13243,13243,Russia - Ukraine,14117,14117,Government of Russia (Soviet Union) - Government of Ukraine,57,57,Government of Russia (Soviet Union),61,61,Government of Ukraine,1,"""Suspilne Media,2023-09-22,Oleksandr Havelovskyi, Leonid Zabolotnyi and Viktor Levchenko from Kirovohrad Oblast died at the front""",Suspilne Media,2023-09-22,"Oleksandr Havelovskyi, Leonid Zabolotnyi and Viktor Levchenko from Kirovohrad Oblast died at the front","Ukraine (head of the village, Serhii Maryanov)",2,Andriivka village,near the village of Andriivka in Bakhmut district in Donetsk region,Donetsk oblast,Bakhmut raion,48.501222,37.969000,POINT (37.969 48.501222),199876,Ukraine,369,Europe,1,2,2023-09-19 00:00:00.000,2023-09-21 00:00:00.000,0,1,0,0,1,1,1,365,369
